trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,horizon_bars,horizon_minutes,available,close_at_h,close_ret_pct_at_h,profitable_at_h,adverse_at_h,flat_at_h,max_favorable_pct_to_h,max_adverse_pct_to_h,min_close_ret_pct_to_h,max_close_ret_pct_to_h,ended_profit,ended_loss,pnl_abs,pnl_pct
206,long,Long3,3,0,MFEProtect L3,8,120,True,61742.33,0.8972720198270112,True,False,False,0.971888080484674,0.5609277884525191,-0.18506940143407924,0.8972720198270112,False,True,-21.128369739248548,-0.5136023150261959
206,long,Long3,3,0,MFEProtect L3,12,180,True,61807.88,1.0043916601272684,True,False,False,1.2880013256361864,0.5609277884525191,-0.18506940143407924,1.1483781056933262,False,True,-21.128369739248548,-0.5136023150261959
206,long,Long3,3,0,MFEProtect L3,24,360,True,61755.83,0.9193332729781067,True,False,False,1.2880013256361864,0.5609277884525191,-0.18506940143407924,1.1483781056933262,False,True,-21.128369739248548,-0.5136023150261959
206,long,Long3,3,0,MFEProtect L3,48,720,True,61890.01,1.138605787630853,True,False,False,1.6422723679045685,0.5609277884525191,-0.18506940143407924,1.5242528343807793,False,True,-21.128369739248548,-0.5136023150261959
206,long,Long3,3,0,MFEProtect L3,96,1440,False,,,,,,,,,,False,True,-21.128369739248548,-0.5136023150261959
206,long,Long3,3,0,MFEProtect L3,192,2880,False,,,,,,,,,,False,True,-21.128369739248548,-0.5136023150261959
207,long,Long1,1,0,NoProgress L1,1,15,True,61987.01,-0.12707465035538545,False,True,False,0.20711862943053883,0.17059292480828014,-0.12707465035538545,-0.12707465035538545,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,2,30,True,62126.0,0.09686481525759127,True,False,False,0.29665252470439896,0.17059292480828014,-0.12707465035538545,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,4,60,True,61708.52,-0.5757752890960366,False,True,False,0.29665252470439896,0.6539502863731206,-0.5757752890960366,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,8,120,True,61540.0,-0.8472932309990577,False,True,False,0.29665252470439896,1.3467463927040033,-1.0954005646902853,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,12,180,True,61415.99,-1.0470970523579148,False,True,False,0.29665252470439896,1.3467463927040033,-1.0954005646902853,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,24,360,True,61850.01,-0.347807845469994,False,True,False,0.29665252470439896,2.5148761283977565,-2.0073508987546784,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,48,720,True,61690.34,-0.6050667452068725,False,True,False,0.29665252470439896,2.5148761283977565,-2.0073508987546784,0.09686481525759127,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,96,1440,True,60696.95,-2.205607976556523,False,True,False,0.29665252470439896,3.570206367814325,-3.404189226028853,0.11294450348566798,False,True,-21.700076524554493,-2.205656312292681
207,long,Long1,1,0,NoProgress L1,192,2880,False,,,,,,,,,,False,True,-21.700076524554493,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,1,15,True,61987.01,-0.12707465035538545,False,True,False,0.20711862943053883,0.17059292480828014,-0.12707465035538545,-0.12707465035538545,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,2,30,True,62126.0,0.09686481525759127,True,False,False,0.29665252470439896,0.17059292480828014,-0.12707465035538545,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,4,60,True,61708.52,-0.5757752890960366,False,True,False,0.29665252470439896,0.6539502863731206,-0.5757752890960366,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,8,120,True,61540.0,-0.8472932309990577,False,True,False,0.29665252470439896,1.3467463927040033,-1.0954005646902853,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,12,180,True,61415.99,-1.0470970523579148,False,True,False,0.29665252470439896,1.3467463927040033,-1.0954005646902853,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,24,360,True,61850.01,-0.347807845469994,False,True,False,0.29665252470439896,2.5148761283977565,-2.0073508987546784,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,48,720,True,61690.34,-0.6050667452068725,False,True,False,0.29665252470439896,2.5148761283977565,-2.0073508987546784,0.09686481525759127,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,96,1440,True,60696.95,-2.205607976556523,False,True,False,0.29665252470439896,3.570206367814325,-3.404189226028853,0.11294450348566798,False,True,-86.7971770901293,-2.205656312292681
208,long,Long2,2,0,NoProgress L2,192,2880,False,,,,,,,,,,False,True,-86.7971770901293,-2.205656312292681
209,long,Long1,1,0,OutsideStop Long1,1,15,True,58962.8,-0.5086708245407912,False,True,False,0.00708690195405644,0.633197816019304,-0.5086708245407912,-0.5086708245407912,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,2,30,True,59004.01,-0.43913481751058914,False,True,False,0.00708690195405644,0.7384045628849505,-0.5086708245407912,-0.43913481751058914,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,4,60,True,58332.01,-1.573039130160403,False,True,False,0.00708690195405644,1.7957872080069877,-1.573039130160403,-0.43913481751058914,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,8,120,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,12,180,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,24,360,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,48,720,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,96,1440,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
209,long,Long1,1,0,OutsideStop Long1,192,2880,False,,,,,,,,,,False,True,-17.557630475933557,-1.8029416042653732
210,short,TrendShort,0,-1,Reverse to RevLong,1,15,True,56722.0,1.1983458622256693,True,False,False,1.3498874846999591,0.247117356096851,1.1983458622256693,1.1983458622256693,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,2,30,True,56174.02,2.1528490608861195,True,False,False,2.9767826041365306,0.247117356096851,1.1983458622256693,2.1528490608861195,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,4,60,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,8,120,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,12,180,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,24,360,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,48,720,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,96,1440,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
210,short,TrendShort,0,-1,Reverse to RevLong,192,2880,False,,,,,,,,,,True,False,574.9654975855975,6.456642306422111
211,long,RevLong,0,2,Reverse TP Channel,1,15,True,54251.88,0.6005225853790597,True,False,False,1.9829205702489014,1.2387435624850358,0.6005225853790597,0.6005225853790597,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,2,30,True,55181.79,2.324876321274849,True,False,False,2.347517608190029,1.2387435624850358,0.6005225853790597,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,4,60,True,53891.48,-0.06777551488529321,False,True,False,2.347517608190029,1.2387435624850358,-0.06777551488529321,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,8,120,True,54199.47,0.5033375037063248,True,False,False,2.347517608190029,1.2387435624850358,-0.06777551488529321,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,12,180,True,54446.68,0.9617447550003266,True,False,False,2.347517608190029,1.2387435624850358,-0.06890665206942259,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,24,360,True,51646.58,-4.2305457848172745,False,True,False,2.347517608190029,9.138160618884092,-7.261548400711105,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,48,720,True,49992.01,-7.2986534089971355,False,True,False,2.347517608190029,9.138160618884092,-7.647284723732717,2.324876321274849,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,96,1440,True,56072.0,3.9756134240394037,True,False,False,4.353895367585283,9.138160618884092,-7.779739033671351,3.9756134240394037,True,False,541.0920774431333,5.391092937841302
211,long,RevLong,0,2,Reverse TP Channel,192,2880,True,55926.0,3.7048822291487316,True,False,False,5.772434112649765,9.138160618884092,-7.779739033671351,5.570331421340624,True,False,541.0920774431333,5.391092937841302
212,short,Short1,1,0,MFEProtect S1,1,15,True,57323.0,0.1706344963112838,True,False,False,0.1822678749126251,0.1376152061493844,0.1706344963112838,0.1706344963112838,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,2,30,True,57322.0,0.1723760200539992,True,False,False,0.5485277332431476,0.1376152061493844,0.1706344963112838,0.1723760200539992,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,4,60,True,56948.01,0.8236884845922221,True,False,False,0.9574200927953546,0.1376152061493844,0.1706344963112838,0.8236884845922221,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,8,120,True,57078.99,0.5955837047713297,True,False,False,1.060553128838977,0.1376152061493844,0.1706344963112838,0.8236884845922221,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,12,180,False,,,,,,,,,,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,24,360,False,,,,,,,,,,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,48,720,False,,,,,,,,,,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,96,1440,False,,,,,,,,,,True,False,4.015282121319071,0.2250749362520565
212,short,Short1,1,0,MFEProtect S1,192,2880,False,,,,,,,,,,True,False,4.015282121319071,0.2250749362520565
213,long,Long1,1,0,MFEProtect L1,1,15,True,55010.36,0.3746370771739338,True,False,False,0.6333541586686199,0.08137937678724173,0.3746370771739338,0.3746370771739338,True,False,5.03808375830002,0.2727303912194889
213,long,Long1,1,0,MFEProtect L1,2,30,True,54962.88,0.28800270923987625,True,False,False,0.6333541586686199,0.08137937678724173,0.28800270923987625,0.3746370771739338,True,False,5.03808375830002,0.2727303912194889
