trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,entry_time,exit_time,entry_price,exit_price,bars_held,hold_minutes,pnl_abs,pnl_pct,ended_profit,ended_loss,mfe_abs_trade,mae_abs_trade,mfe_pct_trade,mae_pct_trade,max_favorable_pct_path,max_adverse_pct_path,bar_of_max_favorable,bar_of_max_adverse,minutes_to_max_favorable,minutes_to_max_adverse,first_move,first_adverse_bar,first_favorable_bar,first_material_adverse_bar,first_material_favorable_bar,first_adverse_minutes,first_favorable_minutes,first_material_adverse_minutes,first_material_favorable_minutes,underwater_bars,underwater_minutes,underwater_ratio,max_consecutive_underwater_bars,max_consecutive_underwater_minutes,avg_underwater_close_pct
371,short,Short1,1,0,Exit S1,2025-01-17 20:00:00,2025-01-19 02:15:00,105449.96,105133.67003,121,1815,3.167657202258669,0.3008455520574271,True,False,3172.4100000000035,-111.91999999999824,3.008450643319356,-0.1061356495535875,3.008450643319356,0.10613564955358754,47,0,720,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
372,short,Short1,1,0,MFEProtect S1,2025-01-19 02:30:00,2025-01-19 05:30:00,105116.51,104810.99,12,180,3.056816481612584,0.2914961494018708,True,False,925.3199999999924,-151.1600000000035,0.8802803669946733,-0.1438023389475197,0.8802803669946733,0.14380233894751976,10,6,165,105,same_bar,0,0.0,,1.0,15,15.0,,30.0,1,15,0.08333333333333333,1,15,-0.05094347215295336
373,short,Short1,1,0,TP S1,2025-01-19 20:00:00,2025-01-19 23:15:00,106074.29,100538.38,13,195,62.2263397487025,5.506265368509022,True,False,5774.290000000008,-348.13999999998487,5.443628234513762,-0.328203940841824,5.443628234513749,0.3282039408418378,12,2,195,45,same_bar,0,0.0,,0.0,15,15.0,,15.0,2,30,0.15384615384615385,2,30,-0.14470518727960346
374,short,Short1,1,0,MFEProtect S1,2025-01-20 07:15:00,2025-01-20 09:00:00,108706.12,108756.65,7,105,-0.9952396287896532,-0.0464615267204315,False,True,1783.1199999999951,-487.1100000000006,1.6403124313516069,-0.4480980463657433,1.6403124313516069,0.44809804636574335,1,6,30,105,same_bar,0,0.0,,0.0,15,15.0,,15.0,1,15,0.14285714285714285,1,15,-0.04645552614701565
375,long,Long1,1,0,TP L1,2025-01-21 00:00:00,2025-01-21 18:30:00,102403.59,106832.86,74,1110,103.4386199963155,4.32530734518195,True,False,4837.220000000001,-2284.550000000003,4.723682050599985,-2.2309276461889698,4.723682050599985,2.2309276461889698,73,5,1110,90,same_bar,0,0.0,0.0,11.0,15,15.0,15.0,180.0,26,390,0.35135135135135137,11,165,-0.46989187961686874
376,long,Long1,1,0,MFEProtect L1,2025-01-23 02:30:00,2025-01-23 21:15:00,102460.02,102733.97,75,1125,5.626804560628301,0.2673725810320881,True,False,4389.979999999996,-1197.7400000000052,4.284578511696558,-1.1689827895797846,4.284578511696558,1.1689827895797846,54,31,825,480,same_bar,0,0.0,6.0,1.0,15,15.0,105.0,30.0,34,510,0.4533333333333333,22,330,-0.4335932258088149
377,short,Short1,1,0,TP S1,2025-01-24 17:30:00,2025-01-27 00:30:00,106319.97,102500.04,220,3300,86.60140138898196,3.7267595212645777,True,False,4006.850000000006,-800.0299999999988,3.7686711160659714,-0.7524738767326579,3.7686711160659714,0.7524738767326579,217,2,3270,45,same_bar,0,0.0,1.0,8.0,15,15.0,30.0,135.0,6,90,0.02727272727272727,5,75,-0.22569137293774558
378,long,Long1,1,0,MFEProtect L1,2025-01-27 05:00:00,2025-01-27 13:15:00,100581.63,100882.96,33,495,3.228984112067845,0.299587509170407,True,False,1085.0299999999988,-2803.8600000000006,1.0787556336082431,-2.787646213329413,1.0787556336082431,2.787646213329413,32,8,495,135,same_bar,0,0.0,1.0,31.0,15,15.0,30.0,480.0,30,450,0.9090909090909091,30,450,-1.3695542615485585
379,long,Long2,2,0,MFEProtect L2,2025-01-27 09:00:00,2025-01-27 17:00:00,99300.49,99585.84,32,480,12.300625691425328,0.2873601127244996,True,False,3017.449999999997,-1037.0,3.0387060527093035,-1.0443050180316331,3.0387060527093035,1.0443050180316331,22,6,345,105,same_bar,0,0.0,1.0,14.0,15,15.0,30.0,225.0,12,180,0.375,10,150,-0.3828463820604931
380,long,Long1,1,0,TP L1,2025-01-28 22:00:00,2025-01-29 20:15:00,100877.5,104364.56,89,1335,83.90372111901826,3.456727218656286,True,False,3811.6699999999983,-309.49000000000524,3.778513543654431,-0.3067978488761173,3.7785135436544306,0.3067978488761173,88,1,1335,30,same_bar,0,0.0,,2.0,15,15.0,,45.0,1,15,0.011235955056179775,1,15,-0.1404574855641716
381,short,Short1,1,0,NoProgress S1,2025-01-30 01:30:00,2025-01-31 01:30:00,104335.97,104660.74,96,1440,-8.581456241505956,-0.3103073798255251,False,True,341.5099999999948,-2121.470000000001,0.327317606765907,-2.0333064426391023,0.32731760676590704,2.0333064426391023,1,53,30,810,same_bar,0,0.0,7.0,,15,15.0,120.0,,94,1410,0.9791666666666666,94,1410,-0.7969335003760827
382,short,Short1,1,0,TP S1,2025-01-31 15:45:00,2025-01-31 21:15:00,105463.98,101625.34,22,330,88.98782589733051,3.7772468953117366,True,False,3860.75,-110.41999999999824,3.660728525511744,-0.1046992537167649,3.6607285255117437,0.10469925371676496,19,0,300,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
383,long,Long2,2,0,MFEProtect L2,2025-02-02 04:00:00,2025-02-02 08:00:00,99277.02,99412.72,16,240,4.976641841465848,0.1366882285547932,True,False,1238.9700000000012,-199.27999999999884,1.2479927378964448,-0.2007312467678812,1.2479927378964448,0.20073124676788126,8,0,135,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
384,long,Long1,1,0,NoProgress L1,2025-02-01 08:30:00,2025-02-02 08:30:00,102011.08,99999.98,96,1440,-49.88814782480772,-1.9714525128054827,False,True,317.929999999993,-2979.8899999999994,0.3116622233584754,-2.9211434679448542,0.3116622233584754,2.9211434679448542,16,77,255,1170,same_bar,0,0.0,4.0,,15,15.0,75.0,,73,1095,0.7604166666666666,56,840,-1.0824373464110582
385,long,Long3,3,0,MFEProtect L3,2025-02-02 18:00:00,2025-02-02 21:00:00,97473.61,97559.83,12,180,2.577780110762645,0.0884547109725408,True,False,1226.3899999999994,-652.070000000007,1.258176443860035,-0.668970811689448,1.258176443860035,0.668970811689448,6,2,105,45,same_bar,0,0.0,1.0,5.0,15,15.0,30.0,90.0,3,45,0.25,3,45,-0.3342511544064841
386,long,Long1,1,0,OutsideStop Long1,2025-02-02 11:45:00,2025-02-03 01:30:00,98864.63,94153.49,55,825,-59.43035990047181,-4.765243141050545,False,True,574.4199999999983,-5050.559999999998,0.5810166891839864,-5.1085610698183945,0.5810166891839864,5.1085610698183945,10,54,165,825,same_bar,0,0.0,3.0,9.0,15,15.0,60.0,150.0,46,690,0.8363636363636363,38,570,-1.2884765853022033
387,long,Long2,2,0,OutsideStop Long2,2025-02-02 11:45:00,2025-02-03 01:30:00,98864.63,94153.49,55,825,-237.7128744139189,-4.765243141050545,False,True,574.4199999999983,-5050.559999999998,0.5810166891839864,-5.1085610698183945,0.5810166891839864,5.1085610698183945,10,54,165,825,same_bar,0,0.0,3.0,9.0,15,15.0,60.0,150.0,46,690,0.8363636363636363,38,570,-1.2884765853022033
388,short,TrendShort,0,-1,MFEProtect TrendShort,2025-02-03 01:45:00,2025-02-03 03:45:00,93435.79,94038.77,8,120,-82.36119494182229,-0.641203622718578,False,True,2204.790000000008,-1544.209999999992,2.3596846561686995,-1.6526964667393425,2.359684656168684,1.6526964667393582,0,1,15,30,same_bar,0,0.0,0.0,0.0,15,15.0,15.0,15.0,8,120,1.0,8,120,-0.6089101403220415
389,short,Short1,1,0,MFEProtect S1,2025-02-03 22:00:00,2025-02-04 01:30:00,101799.31,101541.01,14,210,5.226627414351039,0.2543799790843071,True,False,1055.979999999996,-397.2100000000064,1.0373154788573675,-0.3901892851729608,1.0373154788573675,0.3901892851729608,11,0,180,15,same_bar,0,0.0,,6.0,15,15.0,,105.0,1,15,0.07142857142857142,1,15,-0.19716243656269228
390,long,Long1,1,0,MFEProtect L1,2025-02-04 22:00:00,2025-02-05 18:45:00,96557.78,96723.63,83,1245,3.2572570492969257,0.1717624411000429,True,False,2591.220000000001,-84.97999999999593,2.6835952525006284,-0.0880094799196874,2.6835952525006284,0.0880094799196874,65,0,990,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
391,long,Long1,1,0,MFEProtect L1,2025-02-06 16:45:00,2025-02-07 06:15:00,96586.99,96816.7,54,810,4.843418073545076,0.237827061387863,True,False,1296.12999999999,-910.3500000000058,1.3419302123401815,-0.9425182418460352,1.3419302123401817,0.9425182418460352,46,11,705,180,same_bar,0,0.0,6.0,2.0,15,15.0,105.0,45.0,17,255,0.3148148148148148,10,150,-0.24414931098716217
392,short,Short1,1,0,TP S1,2025-02-07 14:45:00,2025-02-07 20:45:00,99710.89,95764.34,24,360,94.22476589114191,4.12110604009801,True,False,4090.550000000003,-0.0200000000040745,4.102410478935654,-2.005798965797471e-05,4.102410478935654,2.005798965797471e-05,23,0,360,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
393,long,Long1,1,0,Exit L1,2025-02-09 21:45:00,2025-02-11 18:45:00,95173.81,95459.27134,180,2700,6.385378195586933,0.2999368628827659,True,False,3304.6100000000006,-394.61999999999534,3.47218420697879,-0.4146308737666332,3.47218420697879,0.4146308737666332,127,0,1920,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
394,long,Long1,1,0,MFEProtect L1,2025-02-11 19:30:00,2025-02-12 03:45:00,95056.64,95299.24,33,495,5.305823856627256,0.2552162584328776,True,False,1456.0599999999977,-129.8000000000029,1.5317814726041208,-0.1365501663008527,1.5317814726041208,0.13655016630085276,9,0,150,15,same_bar,0,0.0,,6.0,15,15.0,,105.0,1,15,0.030303030303030304,1,15,-0.01664270902063114
395,long,Long1,1,0,Exit L1,2025-02-12 13:45:00,2025-02-13 16:45:00,94975.41,95260.27614,108,1620,6.3906242575233305,0.2999367309917344,True,False,3144.5800000000017,-475.4100000000035,3.3109412215224987,-0.5005611452480211,3.3109412215224987,0.5005611452480211,34,2,525,45,same_bar,0,0.0,2.0,2.0,15,15.0,45.0,45.0,2,30,0.018518518518518517,2,30,-0.1731079655249712
396,short,Short1,1,0,TP S1,2025-02-14 18:00:00,2025-02-18 16:30:00,98487.96,94671.69,378,5670,93.06335927949463,4.031057225238088,True,False,3821.6300000000047,-77.36000000000058,3.880301714036928,-0.0785476722230824,3.880301714036928,0.07854767222308247,377,0,5670,15,same_bar,0,0.0,,5.0,15,15.0,,90.0,0,0,0.0,0,0,0.0
397,long,Long1,1,0,TP L1,2025-02-18 19:30:00,2025-02-20 16:30:00,94021.8,97943.96,180,2700,50.47259785900691,4.171543195301508,True,False,4040.3499999999913,-291.08000000000175,4.297248085018572,-0.309587776451846,4.2972480850185715,0.309587776451846,171,3,2580,60,same_bar,0,0.0,,5.0,15,15.0,,90.0,1,15,0.005555555555555556,1,15,-0.18290439025843153
398,short,Short1,1,0,MFEProtect S1,2025-02-20 19:30:00,2025-02-21 15:15:00,98369.71,98216.04,79,1185,1.4744325690655866,0.1564612053184033,True,False,761.5,-1105.2899999999936,0.774120407592947,-1.1236080700044693,0.774120407592947,1.1236080700044693,78,72,1185,1095,same_bar,0,0.0,54.0,78.0,15,15.0,825.0,1185.0,34,510,0.43037974683544306,21,315,-0.332036092387042
399,long,Long1,1,0,Exit L1,2025-02-21 21:30:00,2025-02-23 15:45:00,95176.5,95461.96941,169,2535,6.469130189636164,0.2999368646672051,True,False,1803.5,-2.4199999999982538,1.894900526915783,-0.0025426444552996,1.894900526915783,0.0025426444552996315,60,0,915,15,same_bar,0,0.0,,2.0,15,15.0,,45.0,0,0,0.0,0,0,0.0
400,long,Long2,2,0,MFEProtect L2,2025-02-25 00:15:00,2025-02-25 04:45:00,91662.19,91899.98,18,270,10.8824417775571,0.2594199418538778,True,False,878.5,-497.0100000000093,0.9584104416444774,-0.5422192072871151,0.9584104416444774,0.5422192072871151,10,2,165,45,same_bar,0,0.0,2.0,1.0,15,15.0,45.0,30.0,1,15,0.05555555555555555,1,15,-0.017400849794224627
401,long,Long1,1,0,OutsideStop Long1,2025-02-24 15:00:00,2025-02-25 07:45:00,94855.38,89319.98,67,1005,-143.98722215004238,-5.835620499332784,False,True,339.20999999999185,-6655.380000000005,0.3576075495137881,-7.016344249530185,0.3576075495137881,7.016344249530185,8,65,135,990,same_bar,0,0.0,0.0,,15,15.0,15.0,,65,975,0.9701492537313433,57,855,-2.1974185252409484
402,long,Long1,1,0,OutsideStop Long1,2025-02-25 10:45:00,2025-02-25 11:30:00,88213.8,88848.83,3,45,8.292225809111489,0.7198760284671923,True,False,700.4199999999983,-594.9000000000087,0.7940027524038169,-0.6743842800106205,0.7940027524038169,0.6743842800106205,2,1,45,30,same_bar,0,0.0,0.0,2.0,15,15.0,15.0,45.0,2,30,0.6666666666666666,2,30,-0.30129072775461063
403,short,TrendShort,0,-1,Breakout Stop,2025-02-25 15:00:00,2025-02-26 03:00:00,86828.12,89271.34,48,720,-346.03241095892577,-2.7368470104739084,False,True,777.1299999999901,-2632.050000000003,0.8950211060656273,-3.031333627861577,0.8950211060656273,3.0313336278615766,1,27,30,420,same_bar,0,0.0,2.0,0.0,15,15.0,45.0,15.0,45,675,0.9375,32,480,-1.4860812884632872
404,long,Long1,1,0,OutsideStop Long1,2025-02-26 13:15:00,2025-02-26 18:45:00,87828.03,84258.91,22,330,-48.308199952478176,-4.063759599298766,False,True,701.9700000000012,-4410.029999999999,0.7992550897475454,-5.021210199067426,0.7992550897475454,5.021210199067426,6,20,105,315,same_bar,0,0.0,1.0,6.0,15,15.0,30.0,105.0,21,315,0.9545454545454546,15,225,-1.324963708977102
405,short,TrendShort,0,-1,MFEProtect TrendShort,2025-02-26 19:30:00,2025-02-26 21:45:00,84031.87,84610.89,9,135,-85.13993425808424,-0.6843327141459077,False,True,1775.8600000000006,-1099.9500000000116,2.1133172449928828,-1.3089676571519968,2.1133172449928828,1.3089676571519968,2,6,45,105,same_bar,0,0.0,4.0,1.0,15,15.0,75.0,30.0,5,75,0.5555555555555556,4,60,-0.4519213960132129
406,long,Long1,1,0,MFEProtect L1,2025-02-27 15:00:00,2025-02-27 15:45:00,85295.05,85500.81,3,45,2.3898089826850857,0.2412332251402471,True,False,850.4700000000012,-58.94000000000233,0.9970918593751936,-0.069101313616678,0.9970918593751937,0.06910131361667803,1,0,30,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
407,long,Long2,2,0,MFEProtect L2,2025-02-27 15:00:00,2025-02-27 15:45:00,85295.05,85500.81,3,45,9.558891461907953,0.2412332251402471,True,False,850.4700000000012,-58.94000000000233,0.9970918593751936,-0.069101313616678,0.9970918593751937,0.06910131361667803,1,0,30,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
408,long,Long1,1,0,MFEProtect L1,2025-02-27 19:45:00,2025-02-28 00:45:00,84114.01,84258.62,20,300,1.58400505362392,0.171921419511456,True,False,813.8300000000017,-1397.5199999999895,0.9675320437106752,-1.6614592503674352,0.9675320437106752,1.6614592503674352,14,2,225,45,same_bar,0,0.0,0.0,11.0,15,15.0,15.0,180.0,7,105,0.35,6,90,-0.6639339018213788
409,short,TrendShort,0,-1,MFEProtect TrendShort,2025-02-28 02:45:00,2025-02-28 11:15:00,80805.47,80616.7,34,510,23.051763141713977,0.2341574388433187,True,False,2546.949999999997,-733.7799999999988,3.1519524606440594,-0.9080820889971912,3.1519524606440594,0.9080820889971913,23,0,360,15,same_bar,0,0.0,0.0,3.0,15,15.0,15.0,60.0,3,45,0.08823529411764706,3,45,-0.21182559382015112
410,short,Short1,1,0,MFEProtect S1,2025-03-01 22:00:00,2025-03-02 15:15:00,86003.68000000001,86431.1,69,1035,-12.45365477650511,-0.4945210693835911,False,True,953.0800000000016,-1296.3199999999924,1.108185138124324,-1.5072843394608142,1.108185138124324,1.5072843394608142,66,68,1005,1035,same_bar,0,0.0,15.0,24.0,15,15.0,240.0,375.0,27,405,0.391304347826087,8,120,-0.1973752751044948
411,long,TrendLong,0,1,Reverse to RevShort,2025-03-02 16:45:00,2025-03-02 17:00:00,91200.03,91629.61,1,15,50.73028123005823,0.471030546810125,True,False,721.3899999999994,-564.0299999999988,0.7909975468209818,-0.6184537439296882,0.7909975468209818,0.6184537439296882,0,0,15,15,same_bar,0,0.0,0.0,0.0,15,15.0,15.0,15.0,0,0,0.0,0,0,0.0
412,short,RevShort,0,-2,Reverse TP Channel,2025-03-02 17:00:00,2025-03-04 03:00:00,91629.61,83936.41,136,2040,979.859766122341,9.165509937820794,True,False,9164.770000000004,-3370.3899999999994,10.001974252646065,-3.6782760507220313,10.001974252646065,3.6782760507220313,131,2,1980,45,same_bar,0,0.0,0.0,62.0,15,15.0,15.0,945.0,83,1245,0.6102941176470589,62,930,-1.6083741794293422
413,long,Long1,1,0,MFEProtect L1,2025-03-04 07:15:00,2025-03-04 12:00:00,83500.04,83650.54000000001,19,285,1.8292917245530225,0.1802394346158475,True,False,873.8000000000029,-459.75,1.0464665645669189,-0.5505985386354306,1.0464665645669189,0.5505985386354306,14,2,225,45,same_bar,0,0.0,2.0,5.0,15,15.0,45.0,90.0,3,45,0.15789473684210525,3,45,-0.2173891174183873
414,long,Long2,2,0,MFEProtect L2,2025-03-04 10:30:00,2025-03-04 14:30:00,83860.02,84091.13,16,240,12.159482398245196,0.275590203770526,True,False,1117.62999999999,-1797.9600000000064,1.3327328087925452,-2.1440013966130778,1.3327328087925452,2.1440013966130778,15,15,240,240,same_bar,0,0.0,6.0,1.0,15,15.0,105.0,30.0,10,150,0.625,10,150,-0.7393690104056783
415,short,Short1,1,0,MFEProtect S1,2025-03-05 10:45:00,2025-03-05 14:00:00,89926.04000000001,89776.02,13,195,3.324434863000504,0.1671047569272943,True,False,822.5200000000041,-1007.7799999999988,0.914662760641972,-1.1206765026014698,0.9146627606419719,1.1206765026014698,10,6,165,105,same_bar,0,0.0,4.0,9.0,15,15.0,75.0,150.0,4,60,0.3076923076923077,4,60,-0.5277336798106436
416,short,Short1,1,0,MFEProtect S1,2025-03-05 21:00:00,2025-03-06 15:00:00,90310.22,90650.03,72,1080,-10.476856700926556,-0.3748592250879534,False,True,1192.540000000008,-2500.4199999999983,1.3204928523039898,-2.7687010395944096,1.3204928523039898,2.7687010395944096,69,34,1050,525,same_bar,0,0.0,9.0,62.0,15,15.0,150.0,945.0,56,840,0.7777777777777778,47,705,-1.1144858719834156
417,short,Short2,2,0,TP S2,2025-03-06 05:00:00,2025-03-07 00:30:00,92149.96,85918.16,78,1170,340.47864086369054,7.253181399601671,True,False,6549.960000000006,-660.679999999993,7.107935803770296,-0.7169617870696775,7.107935803770296,0.7169617870696775,77,2,1170,45,adverse,0,4.0,2.0,7.0,15,75.0,45.0,120.0,5,75,0.0641025641025641,5,75,-0.32966047950535593
418,long,Long1,1,0,NoProgress L1,2025-03-07 21:45:00,2025-03-08 21:45:00,86314.66,86228.13,96,1440,-1.7747808212478666,-0.1002494825328659,False,True,582.5899999999965,-1096.1900000000023,0.6749606613754795,-1.2699928378331122,0.6749606613754795,1.2699928378331122,11,14,180,225,same_bar,0,0.0,0.0,2.0,15,15.0,15.0,45.0,58,870,0.6041666666666666,14,210,-0.2838859266940244
419,long,Long3,3,0,MFEProtect L3,2025-03-09 17:45:00,2025-03-09 19:00:00,82366.03,82441.15,5,75,2.845842319507138,0.0912026474992222,True,False,974.5500000000028,-102.02999999999884,1.1831940910591452,-0.1238738834444234,1.1831940910591452,0.12387388344442343,1,0,30,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
420,long,Long1,1,0,OutsideStop Long1,2025-03-09 09:00:00,2025-03-09 22:30:00,85799.02,81121.43000000001,54,810,-71.46492748615829,-5.451798866700342,False,True,92.61999999999534,-4898.520000000004,0.1079499509434901,-5.709295980303742,0.10794995094349019,5.709295980303742,0,53,15,810,same_bar,0,0.0,3.0,,15,15.0,60.0,,52,780,0.9629629629629629,52,780,-2.7835038657335978
421,long,Long2,2,0,OutsideStop Long2,2025-03-09 14:45:00,2025-03-09 22:30:00,83602.6,81121.43000000001,31,465,-156.0629521009104,-2.967814398116808,False,True,165.7399999999907,-2702.100000000006,0.198247422927027,-3.232076514366785,0.198247422927027,3.232076514366785,0,30,15,465,same_bar,0,0.0,3.0,,15,15.0,60.0,,30,450,0.967741935483871,30,450,-1.1537117266687964
422,long,Long1,1,0,MFEProtect L1,2025-03-10 14:45:00,2025-03-10 15:45:00,79847.11,80043.82,4,60,2.6910922349116544,0.2463583215472686,True,False,1271.2100000000064,-276.5399999999936,1.5920551163342125,-0.3463368930948078,1.5920551163342123,0.3463368930948078,2,0,45,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
423,short,TrendShort,0,-1,MFEProtect TrendShort,2025-03-10 19:00:00,2025-03-11 01:30:00,78006.14,78947.05,26,390,-159.06354641085534,-1.191824140357367,False,True,1400.1399999999994,-1879.8899999999996,1.7949099904187025,-2.4099256802092754,1.7949099904187023,2.4099256802092754,22,9,345,150,same_bar,0,0.0,0.0,20.0,15,15.0,15.0,315.0,21,315,0.8076923076923077,20,300,-1.4873133246763832
424,long,Long1,1,0,TP L1,2025-03-11 14:45:00,2025-03-12 12:30:00,79773.06999999999,83631.16,87,1305,60.63907008481536,4.836331358439638,True,False,4766.780000000013,-119.3799999999901,5.975425040054262,-0.1496494995115395,5.975425040054262,0.14964949951153955,86,0,1305,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
425,long,Long2,2,0,Exit L2,2025-03-11 14:45:00,2025-03-13 17:45:00,79773.06999999999,80012.32911999998,204,3060,13.334768731775332,0.2999246738278893,True,False,4766.780000000013,-119.3799999999901,5.975425040054262,-0.1496494995115395,5.975425040054262,0.14964949951153955,86,0,1305,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
426,long,Long1,1,0,TP L1,2025-03-13 20:00:00,2025-03-14 15:00:00,80424.65,84258.21,76,1140,120.19574052915571,4.766648036391841,True,False,4062.350000000006,-145.01999999998952,5.051125494484596,-0.1803178503108058,5.051125494484596,0.18031785031080588,75,2,1140,45,same_bar,0,0.0,,6.0,15,15.0,,105.0,2,30,0.02631578947368421,2,30,-0.053982205704339314
427,short,Short1,1,0,MFEProtect S1,2025-03-14 18:45:00,2025-03-14 22:15:00,84570.51,84332.1,14,210,3.1557501386675035,0.2827037391455844,True,False,852.8199999999924,-358.9400000000023,1.008412979890972,-0.4244269072044172,1.008412979890972,0.4244269072044172,5,0,90,15,same_bar,0,0.0,,5.0,15,15.0,,90.0,2,30,0.14285714285714285,2,30,-0.22630228906034278
428,short,Short1,1,0,MFEProtect S1,2025-03-15 13:45:00,2025-03-16 03:30:00,84459.97,84231.1,55,825,6.032343751254624,0.2717167412036536,True,False,726.1100000000006,-38.75,0.8597090432307761,-0.0458797226662524,0.8597090432307761,0.045879722666252426,48,11,735,180,same_bar,0,0.0,,46.0,15,15.0,,705.0,1,15,0.01818181818181818,1,15,-0.0407530336560491
429,long,Long1,1,0,TP L1,2025-03-18 14:15:00,2025-03-19 18:45:00,81624.14,85612.22,114,1710,62.22905808904284,4.88590752686644,True,False,4245.869999999995,-378.4900000000053,5.201733212748086,-0.4636986068092175,5.201733212748086,0.46369860680921754,113,16,1710,255,same_bar,0,0.0,,4.0,15,15.0,,75.0,6,90,0.05263157894736842,4,60,-0.13896011645574782
430,short,Short1,1,0,MFEProtect S1,2025-03-19 22:15:00,2025-03-20 13:30:00,85811.35,85622.31,61,915,2.3779759088508485,0.2207835784855616,True,False,1056.2100000000064,-1642.3199999999924,1.2308511636281287,-1.913872698658152,1.2308511636281287,1.9138726986581522,47,6,720,105,same_bar,0,0.0,0.0,47.0,15,15.0,15.0,720.0,33,495,0.5409836065573771,12,180,-0.40820622531549405
431,short,Short1,1,0,NoProgress S1,2025-03-24 00:00:00,2025-03-25 00:00:00,85967.37,87336.99,96,1440,-42.045527266876846,-1.5682015146159856,False,True,448.2799999999989,-2798.0599999999977,0.521453663174759,-3.254793068579389,0.521453663174759,3.2547930685793895,7,56,120,855,adverse,0,3.0,0.0,6.0,15,60.0,15.0,105.0,88,1320,0.9166666666666666,85,1275,-1.821091722465062
432,short,Short2,2,0,Exit S2,2025-03-24 14:15:00,2025-03-25 14:30:00,88311.61,88046.73508,97,1455,13.548454102466604,0.3008344599709778,True,False,2001.6100000000008,-224.38999999999945,2.266530980467914,-0.2540889017876578,2.266530980467914,0.25408890178765786,54,16,825,255,same_bar,0,0.0,,0.0,15,15.0,,15.0,11,165,0.1134020618556701,4,60,-0.13064585114624838
433,short,Short1,1,0,MFEProtect S1,2025-03-25 14:45:00,2025-03-26 01:15:00,88022.37,87841.29,42,630,2.184920930560088,0.2061445135880912,True,False,889.7200000000012,-517.2600000000093,1.010788507512353,-0.5876460722427825,1.010788507512353,0.5876460722427825,32,20,495,315,same_bar,0,0.0,20.0,29.0,15,15.0,315.0,450.0,8,120,0.19047619047619047,3,45,-0.13410511441580286
434,short,Short1,1,0,MFEProtect S1,2025-03-26 07:00:00,2025-03-27 02:15:00,87841.09,87596.98,77,1155,6.228950441351014,0.2786739908156699,True,False,1981.0899999999965,-433.9100000000035,2.255311267198525,-0.4939715570469395,2.255311267198525,0.49397155704693957,48,2,735,45,same_bar,0,0.0,,25.0,15,15.0,,390.0,20,300,0.2597402597402597,20,300,-0.23919386701599765
435,long,Long2,2,0,MFEProtect L2,2025-03-28 17:15:00,2025-03-29 02:45:00,83751.24,83851.37,38,570,4.29308812855051,0.1195564388061454,True,False,873.4899999999907,-114.88000000000466,1.0429576923278874,-0.1371681183466712,1.0429576923278874,0.13716811834667123,28,7,435,120,same_bar,0,0.0,,18.0,15,15.0,,285.0,2,30,0.05263157894736842,1,15,-0.049521654843559526
436,long,Long1,1,0,NoProgress L1,2025-03-28 08:00:00,2025-03-29 08:00:00,85281.72,83781.97,96,1440,-23.097223897938765,-1.7585831993069512,False,True,328.0200000000041,-1696.7200000000012,0.3846310792043172,-1.989547115137923,0.38463107920431727,1.989547115137923,17,35,270,540,same_bar,0,0.0,11.0,,15,15.0,180.0,,91,1365,0.9479166666666666,74,1110,-1.1924895562561415
437,long,Long1,1,0,NoProgress L1,2025-03-29 09:45:00,2025-03-30 09:45:00,83544.83,83502.29000000001,96,1440,-1.117013610584317,-0.0509187701979829,False,True,14.39999999999418,-1900.020000000004,0.0172362550740652,-2.2742520392943573,0.01723625507406524,2.2742520392943573,1,29,30,450,adverse,0,1.0,3.0,,15,30.0,60.0,,96,1440,1.0,96,1440,-0.9116567516306343
438,long,Long2,2,0,Exit L2,2025-03-29 12:45:00,2025-03-30 13:30:00,82462.73,82710.0581,99,1485,13.546411556569712,0.2999271307171147,True,False,1071.9100000000035,-817.9199999999983,1.2998720755424948,-0.9918662649174946,1.2998720755424948,0.9918662649174946,84,17,1275,270,same_bar,0,0.0,16.0,4.0,15,15.0,255.0,75.0,20,300,0.20202020202020202,8,120,-0.14904793959646445
